,Id,FPYear,EDegree,GMSalary,GLArea,HChildren,CMValue,CRate,PMotor,PHousehold,PHealth,PLife,PCompensations
4043,4044,1987.0,3 - BSc/MSc,1536.0,1.0,1.0,112.91,0.80176230450782,339.73,118.35,209.15,8.89,19.56
4044,4045,1983.0,4 - PhD,6442.0,2.0,0.0,145.49,0.683692022263451,266.16,-45.0,301.5,10.67,5.67
4045,4046,1992.0,3 - BSc/MSc,5113.0,3.0,1.0,-118.0,1.17186893607584,541.99,-45.0,39.12,2.0,3.0
4046,4047,1979.0,3 - BSc/MSc,4755.0,1.0,1.0,72.2299999999999,0.854131661065771,508.32,99.45,54.01,-1.11,5.89
4047,4048,1987.0,3 - BSc/MSc,7050.0,1.0,1.0,537.66,0.0622333333333333,544.77,5.0,35.34,-1.0,15.89
4048,4049,1980.0,2 - High School,5375.0,4.0,1.0,383.97,0.402579759261423,456.42,84.45,96.24,24.67,22.78
4049,4050,1997.0,3 - BSc/MSc,7852.0,3.0,0.0,-25.0,1.0,345.51,157.25,143.47,45.23,27.34
4050,4051,1981.0,3 - BSc/MSc,2807.0,1.0,1.0,523.32,0.162166704866682,498.65,64.45,75.68,14.78,0.89
4051,4052,1995.0,3 - BSc/MSc,4509.0,4.0,1.0,53.3399999999999,0.883346238608613,441.86,69.45,135.47,8.89,15.89
4052,4053,1989.0,1 - Basic,1000.0,1.0,1.0,0.449999999999818,0.981408701750285,85.46,942.4,113.02,60.01,168.03
4053,4054,1979.0,3 - BSc/MSc,3402.0,4.0,1.0,-23.22,0.996945726591053,434.08,18.35,113.91,14.67,1.78
4054,4055,1995.0,3 - BSc/MSc,7401.0,4.0,1.0,443.54,0.180243543984883,467.42,-25.55,89.35,13.67,26.67
4055,4056,1996.0,3 - BSc/MSc,4852.0,3.0,1.0,54.23,0.876887935856797,435.75,69.45,107.91,9.78,20.67
4056,4057,1980.0,3 - BSc/MSc,6708.0,4.0,1.0,-82.4499999999999,1.09852343468642,434.97,15.0,92.13,45.12,-4.11
4057,4058,1984.0,3 - BSc/MSc,5038.0,1.0,1.0,-23.0,0.997132863122886,510.54,89.45,77.68,2.0,17.89
4058,4059,1981.0,4 - PhD,7513.0,4.0,0.0,267.75,0.48369517292464,351.62,-16.1,165.92,46.12,19.45
4059,4060,1988.0,3 - BSc/MSc,5208.0,3.0,1.0,456.54,0.245377045069893,430.97,68.9,125.69,18.67,-6.11
4060,4061,1975.0,3 - BSc/MSc,3964.0,2.0,1.0,27.1299999999999,0.91443437725691,361.07,57.8,164.92,9.89,15.56
4061,4062,1998.0,2 - High School,6653.0,4.0,0.0,1.34000000000003,0.97265365448505,132.36,514.0,258.16,32.34,26.34
4062,4063,1977.0,3 - BSc/MSc,8399.0,1.0,0.0,393.08,0.295639867915628,417.19,9.45,126.69,20.56,19.67
4063,4064,1978.0,3 - BSc/MSc,4550.0,4.0,1.0,-25.0,1.0,478.2,35.0,110.91,5.0,14.89
4064,4065,1981.0,3 - BSc/MSc,6911.0,3.0,1.0,48.35,0.883222951028466,400.63,33.9,142.47,11.67,39.45
4065,4066,1983.0,1 - Basic,7131.0,4.0,1.0,550.77,0.446476124554168,216.82,555.1,113.02,20.67,134.58
4066,4067,1983.0,3 - BSc/MSc,5350.0,4.0,1.0,340.51,0.412476692599499,373.18,43.9,181.59,7.89,15.56
4067,4068,1984.0,3 - BSc/MSc,6078.0,4.0,1.0,453.2,0.242695383640827,456.53,29.45,113.02,24.67,7.78
4068,4069,1978.0,2 - High School,1972.0,4.0,1.0,112.92,0.846784496261817,184.37,382.85,121.8,82.35,128.8
4069,4070,1995.0,4 - PhD,5717.0,1.0,0.0,589.66,0.157630742243175,449.53,148.35,97.13,16.78,17.89
4070,4071,1979.0,1 - Basic,4533.0,4.0,1.0,85.3499999999999,0.837617905440205,157.25,108.35,251.16,159.03,3.78
4071,4072,1985.0,3 - BSc/MSc,2101.0,1.0,1.0,262.29,0.633217153727323,290.72,278.95,199.15,20.56,-6.11
4072,4073,1979.0,3 - BSc/MSc,4243.0,4.0,1.0,138.14,0.795001319410412,279.94,226.15,172.92,63.9,52.9
4073,4074,1997.0,3 - BSc/MSc,6166.0,1.0,1.0,430.1,0.512782631038027,294.39,455.1,173.81,3.89,6.89
4074,4075,1975.0,2 - High School,8015.0,4.0,0.0,164.48,0.78461328604556,128.58,353.4,275.83,60.9,61.01
4075,4076,1985.0,2 - High School,2750.0,4.0,1.0,-223.26,1.29065267108427,68.57,123.9,222.82,100.13,166.7
4076,4077,1991.0,2 - High School,7215.0,4.0,0.0,427.09,0.472301335325427,128.47,343.4,280.72,84.35,19.78
4077,4078,1995.0,3 - BSc/MSc,2194.0,4.0,1.0,443.2,0.225693353399375,433.75,34.45,121.69,8.89,5.89
4078,4079,1982.0,3 - BSc/MSc,3578.0,3.0,1.0,-5.22000000000003,0.96962157513208,378.96,53.9,195.48,3.0,19.78
4079,4080,1974.0,3 - BSc/MSc,5087.0,4.0,1.0,432.22,0.185644313830261,525.32,-30.55,55.9,8.89,1.89
4080,4081,1997.0,3 - BSc/MSc,5032.0,4.0,1.0,-38.6700000000002,1.01988508255146,440.64,99.45,111.02,13.67,22.67
4081,4082,1984.0,1 - Basic,5046.0,3.0,1.0,428.08,0.28923052788454,302.39,44.45,170.7,13.67,106.24
4082,4083,1993.0,3 - BSc/MSc,5571.0,1.0,1.0,388.52,0.36490969406561,299.28,73.9,212.04,25.56,40.34
4083,4084,1980.0,4 - PhD,3188.0,4.0,1.0,483.2,0.234004069635994,447.53,74.45,127.69,6.89,6.89
4084,4085,1990.0,2 - High School,7083.0,1.0,1.0,115.04,0.796002796876821,411.19,160.6,45.01,20.56,49.12
4085,4086,1977.0,2 - High School,6336.0,1.0,0.0,-50.4499999999999,1.03011691754236,284.5,335.05,163.81,36.23,25.45
4086,4087,1989.0,3 - BSc/MSc,3591.0,3.0,1.0,269.5,0.65699976706266,263.27,294.5,90.46,107.13,103.24
4088,4089,1981.0,3 - BSc/MSc,3701.0,3.0,1.0,217.59,0.686899845121322,317.95,212.25,189.59,30.34,24.67
4089,4090,1981.0,3 - BSc/MSc,5108.0,4.0,1.0,19.45,0.931133317840266,506.65,44.45,72.79,8.89,12.67
4090,4091,1983.0,3 - BSc/MSc,3169.0,1.0,1.0,-65.23,1.06540187280531,317.95,48.9,182.48,25.56,40.23
4091,4092,1986.0,2 - High School,3273.0,2.0,1.0,-102.57,1.08605502551586,107.02,391.75,218.04,123.69,60.9
4092,4093,1985.0,2 - High School,4479.0,4.0,1.0,208.38,0.75702997303572,144.25,489.55,200.26,18.67,107.8
4093,4094,1982.0,2 - High School,6060.0,4.0,1.0,205.82,0.701798356674074,230.82,240.05,204.15,77.57,21.45
4094,4095,1975.0,4 - PhD,5799.0,4.0,1.0,476.21,0.229050021534486,516.21,93.9,55.01,-4.0,-11.0
4095,4096,1983.0,3 - BSc/MSc,6484.0,3.0,0.0,-21.3200000000002,0.993732116092111,336.62,23.9,218.82,10.89,-3.11
4096,4097,1996.0,2 - High School,4714.0,4.0,1.0,603.56,0.483516844700082,257.05,771.25,46.01,48.23,94.46
4097,4098,1978.0,3 - BSc/MSc,7604.0,3.0,0.0,70.24,0.857901647171163,351.29,122.8,171.92,-1.11,25.34
4098,4099,1985.0,2 - High School,4389.0,1.0,1.0,-22.0,0.995227185948835,526.21,29.45,50.12,9.89,12.89
4099,4100,1988.0,3 - BSc/MSc,5520.0,2.0,1.0,309.09,0.393919053752517,319.17,-11.1,206.04,21.56,15.56
4100,4101,1986.0,2 - High School,4388.0,1.0,1.0,221.7,0.692532030509995,192.59,246.7,281.61,53.01,28.45
4101,4102,1992.0,3 - BSc/MSc,5452.0,1.0,1.0,334.29,0.373579050142967,329.95,23.9,190.37,29.34,0.0
4102,4103,1989.0,3 - BSc/MSc,5899.0,3.0,1.0,504.42,0.388999169051796,270.05,300.6,195.48,41.23,59.12
4103,4104,1976.0,3 - BSc/MSc,2245.0,1.0,1.0,39.4499999999999,0.905376438806672,246.49,88.9,236.6,66.79,42.34
4104,4105,1979.0,3 - BSc/MSc,4430.0,3.0,1.0,309.5,0.584430750882075,247.49,246.15,171.7,88.35,51.23
4105,4106,1982.0,3 - BSc/MSc,2980.0,3.0,1.0,-113.1,1.1552258792022,521.32,-40.55,71.79,7.0,8.0
4106,4107,1989.0,3 - BSc/MSc,5659.0,4.0,0.0,-55.45,1.03624309655304,301.5,298.95,176.7,30.45,32.56
4107,4108,1989.0,3 - BSc/MSc,8758.0,4.0,0.0,7.45000000000005,0.962873977461244,207.15,348.95,210.04,32.45,75.46
4108,4109,1982.0,2 - High School,5338.0,4.0,1.0,544.55,0.464023563953926,143.47,569.55,206.15,79.57,63.9
4109,4110,1997.0,1 - Basic,5902.0,1.0,1.0,550.12,0.484862598975314,156.25,656.8,133.36,88.35,81.68
4110,4111,1987.0,3 - BSc/MSc,7133.0,3.0,0.0,-57.3399999999998,1.04895030802065,254.16,94.45,272.83,6.89,32.34
4111,4112,1994.0,2 - High School,6643.0,4.0,0.0,18.0000000000001,0.940001116258302,168.92,138.35,219.93,95.35,94.13
4112,4113,1995.0,3 - BSc/MSc,1090.0,1.0,0.0,637.34,0.347422558524474,197.48,506.2,216.04,41.34,53.9
4113,4114,1991.0,2 - High School,2146.0,1.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,4115,1978.0,4 - PhD,4953.0,2.0,1.0,547.99,0.083216,537.1,25.0,51.01,1.0,10.89
4115,4116,1986.0,2 - High School,5133.0,3.0,1.0,-107.55,1.15513709571329,499.65,-55.0,60.01,10.67,16.78
4116,4117,1976.0,2 - High School,3092.0,4.0,1.0,355.07,0.415096952908587,290.72,82.25,187.48,39.34,50.01
4117,4118,1981.0,3 - BSc/MSc,6818.0,4.0,1.0,12.1199999999999,0.946617579383341,263.94,156.7,155.14,57.9,61.68
4118,4119,1976.0,1 - Basic,3312.0,4.0,1.0,568.21,0.387356962861982,145.36,447.85,244.49,44.12,86.46
4119,4120,1988.0,2 - High School,2349.0,4.0,1.0,189.59,0.678333733061518,93.24,88.9,221.82,137.47,125.69
4120,4121,1990.0,3 - BSc/MSc,4691.0,2.0,1.0,519.66,0.0846050420168067,550.66,5.0,41.34,0.0,-2.0
4121,4122,1979.0,2 - High School,6457.0,1.0,1.0,101.01,0.823572238634613,439.86,133.9,124.8,11.78,3.89
4122,4123,1982.0,4 - PhD,3800.0,1.0,1.0,16.01,0.935237824521509,333.73,87.8,170.7,21.56,19.45
4123,4124,1975.0,2 - High School,2114.0,3.0,0.0,459.87,0.44694999543754,59.9,343.4,331.95,86.46,55.01
4124,4125,1985.0,1 - Basic,5086.0,1.0,1.0,478.87,0.265152840975382,495.87,103.35,77.57,0.89,8.0
4125,4126,1996.0,2 - High School,8462.0,2.0,1.0,602.22,0.38957879165369,165.81,550.65,234.49,73.57,3.0
4126,4127,1980.0,1 - Basic,1957.0,2.0,1.0,680.48,0.437128997255378,63.9,842.95,145.14,172.7,28.67
4127,4128,1987.0,2 - High School,6708.0,1.0,0.0,-41.78,1.02283987586432,327.06,143.35,223.82,16.78,23.67
4128,4129,1990.0,3 - BSc/MSc,6418.0,4.0,1.0,295.74,0.504028205167855,263.94,87.25,187.59,77.46,30.45
4129,4130,1995.0,2 - High School,1291.0,3.0,1.0,-0.210000000000036,0.961816893598669,113.8,82.8,235.6,171.81,45.23
4130,4131,1986.0,2 - High School,4572.0,1.0,1.0,505.75,0.308838275318722,363.4,212.25,147.36,24.45,20.45
4131,4132,1980.0,3 - BSc/MSc,4838.0,1.0,1.0,688.03,0.34241736756677,209.26,632.9,152.03,100.13,-10.0
4132,4133,1994.0,2 - High School,7701.0,4.0,0.0,98.58,0.826656567356786,155.25,161.15,272.94,104.13,19.45
4133,4134,1976.0,3 - BSc/MSc,5093.0,1.0,1.0,328.65,0.367861292340692,451.75,-40.55,109.91,10.67,27.67
4134,4135,1985.0,1 - Basic,6392.0,2.0,1.0,266.72,0.620714313575078,310.28,182.8,172.92,18.56,84.57
4135,4136,1992.0,3 - BSc/MSc,6199.0,1.0,0.0,0.340000000000032,0.968230087386066,238.49,278.4,236.71,18.67,25.34
4136,4137,1987.0,3 - BSc/MSc,5110.0,4.0,1.0,478.1,0.164452268650767,466.31,28.9,93.24,10.78,2.89
4137,4138,1988.0,3 - BSc/MSc,6516.0,4.0,1.0,406.86,0.251698087052953,431.86,8.9,87.24,21.56,27.56
4138,4139,1993.0,3 - BSc/MSc,5982.0,1.0,1.0,178.03,0.751130777999779,324.84,256.15,181.7,44.23,8.89
4139,4140,1985.0,3 - BSc/MSc,6940.0,2.0,1.0,398.97,0.402791863871986,355.18,161.15,55.12,69.68,68.79
4140,4141,1976.0,2 - High School,4571.0,1.0,1.0,-25.0,1.0,276.94,88.35,267.94,4.78,25.56
4141,4142,1982.0,3 - BSc/MSc,4770.0,4.0,1.0,479.32,0.243035542747358,383.74,102.8,152.14,22.67,4.89
4142,4143,1988.0,3 - BSc/MSc,7447.0,4.0,0.0,-89.8999999999999,1.08256682314924,274.72,280.6,165.81,64.9,0.0
4143,4144,1978.0,3 - BSc/MSc,3007.0,4.0,1.0,301.95,0.497278430407774,338.73,101.7,159.92,11.78,38.23
4144,4145,1987.0,3 - BSc/MSc,4683.0,2.0,1.0,442.1,0.107071170499513,522.1,-50.0,52.01,2.0,-3.0
4145,4146,1995.0,1 - Basic,3119.0,2.0,1.0,-167.25,1.14151412654198,66.57,539.0,59.01,65.9,274.72
4146,4147,1980.0,3 - BSc/MSc,5002.0,3.0,1.0,-47.78,1.03907375643225,486.87,-5.0,83.35,12.89,4.89
4147,4148,1997.0,2 - High School,6191.0,2.0,1.0,702.15,0.290419220110075,175.59,558.45,197.37,43.23,50.12
4148,4149,1985.0,3 - BSc/MSc,2217.0,4.0,0.0,473.75,0.360871905274489,237.6,246.7,281.61,7.78,6.67
4149,4150,1992.0,3 - BSc/MSc,4612.0,4.0,1.0,-32.0,1.01132667756185,431.86,48.9,128.47,7.89,0.89
4150,4151,1993.0,4 - PhD,7605.0,4.0,0.0,1.78999999999996,0.954013320516342,331.73,24.45,189.37,42.12,-5.11
4151,4152,1990.0,3 - BSc/MSc,6021.0,2.0,1.0,-33.1000000000001,1.01407056125905,488.87,-5.55,89.35,3.0,0.0
4152,4153,1979.0,3 - BSc/MSc,4085.0,3.0,1.0,508.1,0.15589967699031,528.21,44.45,54.01,3.89,1.0
4153,4154,1989.0,4 - PhD,3798.0,4.0,1.0,21.01,0.942224622030238,210.26,241.7,223.71,37.34,83.35
4154,4155,1987.0,1 - Basic,1554.0,3.0,1.0,608.66,0.443767556179775,60.01,659.0,163.92,170.92,85.35
4155,4156,1994.0,3 - BSc/MSc,3253.0,3.0,1.0,233.38,0.672538781303863,245.6,240.05,282.83,7.78,12.78
4156,4157,1988.0,2 - High School,5398.0,4.0,1.0,-101.46,1.12117274167987,374.07,20.0,140.47,32.45,64.01
4157,4158,1981.0,2 - High School,6375.0,1.0,1.0,283.17,0.56330064618524,307.17,128.35,231.82,18.67,19.67
4158,4159,1993.0,2 - High School,5046.0,2.0,0.0,376.3,0.52467812429673,362.29,328.95,102.02,-6.0,57.01
4159,4160,1981.0,1 - Basic,4014.0,1.0,1.0,311.95,0.594934121946528,361.29,342.3,101.02,2.89,24.34
4160,4161,1987.0,2 - High School,2106.0,4.0,1.0,424.1,0.309459376345409,235.49,106.7,201.26,47.23,59.68
4161,4162,1975.0,3 - BSc/MSc,4140.0,3.0,1.0,408.2,0.310322868241737,385.85,48.9,184.7,13.78,-5.11
4162,4163,1996.0,1 - Basic,2031.0,1.0,1.0,-1.32999999999993,0.983872945793476,50.9,1084.65,76.68,115.91,139.58
4163,4164,1989.0,3 - BSc/MSc,5997.0,4.0,1.0,-5.09999999999991,0.967035515504903,347.51,48.35,147.14,28.45,32.23
4164,4165,1981.0,3 - BSc/MSc,7086.0,3.0,1.0,499.11,0.273562676720076,339.84,170.6,179.7,13.67,17.67
4165,4166,1984.0,1 - Basic,4345.0,4.0,1.0,524.09,0.192122647755528,444.64,104.45,95.24,24.67,10.67
4166,4167,1986.0,3 - BSc/MSc,5218.0,3.0,1.0,-53.45,1.10702731171469,0.0,69.45,167.92,22.67,5.78
4167,4168,1985.0,3 - BSc/MSc,4346.0,3.0,1.0,-26.6600000000001,1.00284895395335,440.86,-5.55,143.47,-6.0,9.89
4168,4169,1975.0,3 - BSc/MSc,8638.0,1.0,0.0,241.83,0.563860738803531,229.6,72.25,268.94,37.23,3.78
4169,4170,1984.0,2 - High School,8063.0,4.0,0.0,389.41,0.323478516390231,110.91,34.45,198.15,89.46,179.59
4170,4171,1989.0,2 - High School,5242.0,3.0,1.0,101.69,0.879923797247602,200.26,560.1,119.91,126.69,48.12
4171,4172,1979.0,2 - High School,2002.0,3.0,1.0,741.14,0.0907429385236174,332.62,324.5,63.79,109.02,12.67
4172,4173,1997.0,2 - High School,2464.0,4.0,1.0,782.72,0.220588235294118,179.59,597.9,183.48,45.12,30.23
4173,4174,1980.0,3 - BSc/MSc,2234.0,2.0,1.0,-73.23,1.05777224105507,190.26,323.4,272.94,25.45,22.78
4174,4175,1989.0,3 - BSc/MSc,3271.0,3.0,1.0,782.36,0.348377723970944,165.92,811.25,192.26,3.89,65.68
4175,4176,1992.0,3 - BSc/MSc,3916.0,1.0,1.0,378.41,0.349936348840582,408.3,63.35,134.36,4.89,9.67
4176,4177,1989.0,3 - BSc/MSc,3933.0,4.0,1.0,-90.99,1.1183549752493,487.87,-30.55,85.35,9.89,5.0
4177,4178,1985.0,3 - BSc/MSc,4404.0,4.0,1.0,236.84,0.518286849657812,288.72,-40.55,263.94,22.56,8.89
4178,4179,1989.0,3 - BSc/MSc,8581.0,4.0,1.0,-70.5500000000001,1.08601480474356,434.75,-45.55,104.13,32.34,3.89
4179,4180,1993.0,3 - BSc/MSc,4639.0,4.0,1.0,489.43,0.142616666666667,503.54,15.0,77.68,7.89,-4.11
4180,4181,1981.0,3 - BSc/MSc,7476.0,4.0,1.0,35.02,0.909581199156372,386.96,92.25,145.36,7.0,32.23
4181,4182,1976.0,2 - High School,4444.0,1.0,1.0,642.68,0.0632996632996633,498.87,147.25,45.12,-5.0,26.56
4182,4183,1993.0,3 - BSc/MSc,7054.0,3.0,0.0,294.51,0.523595807177897,337.51,104.45,203.26,34.45,-9.0
4183,4184,1991.0,3 - BSc/MSc,2497.0,4.0,1.0,200.49,0.683064640814089,191.26,161.7,276.94,57.9,23.67
4184,4185,1990.0,2 - High School,1968.0,4.0,0.0,-123.02,1.14473237356958,91.35,111.7,284.83,48.12,141.25
4185,4186,1989.0,2 - High School,8740.0,1.0,0.0,80.02,0.877842528294425,165.03,324.5,265.16,47.01,58.01
4186,4187,1989.0,2 - High School,1367.0,1.0,1.0,23.1200000000001,0.942196809532962,210.26,270.6,220.82,89.46,41.34
4187,4188,1981.0,3 - BSc/MSc,3950.0,3.0,0.0,921.95,0.257299942745547,151.25,825.15,176.81,67.79,54.01
4188,4189,1986.0,2 - High School,3097.0,1.0,0.0,-66.89,1.06559969932819,309.06,58.35,170.92,47.23,53.01
4189,4190,1980.0,2 - High School,5015.0,3.0,1.0,714.03,0.182344220215967,290.72,387.3,126.58,38.23,61.01
4190,4191,1987.0,1 - Basic,3639.0,1.0,1.0,35.79,0.928673675317971,284.83,337.85,168.81,49.12,11.67
4191,4192,1976.0,3 - BSc/MSc,3843.0,4.0,1.0,1.44999999999993,0.964364625996982,402.3,182.8,130.69,24.67,1.78
4192,4193,1982.0,2 - High School,4600.0,4.0,1.0,-9.88000000000011,0.974971859895385,436.75,38.9,116.69,15.78,-4.0
4193,4194,1990.0,2 - High School,4354.0,1.0,1.0,-15.33,0.985823608749194,295.39,113.9,233.6,29.56,9.67
4194,4195,1993.0,2 - High School,4830.0,4.0,1.0,-63.12,1.04612331816862,302.5,290.6,195.26,18.67,19.45
4195,4196,1998.0,3 - BSc/MSc,7265.0,4.0,1.0,349.95,0.437577812110939,240.38,79.45,206.26,85.46,55.12
4196,4197,1989.0,2 - High School,4322.0,3.0,1.0,-102.79,1.10500668187524,225.6,191.15,201.37,22.45,100.24
4197,4198,1975.0,4 - PhD,3825.0,1.0,1.0,-16.11,0.985881717697878,331.95,53.35,223.93,14.67,5.78
4198,4199,1977.0,3 - BSc/MSc,5337.0,1.0,1.0,482.32,0.245329049149113,409.52,97.8,123.69,24.67,16.56
4199,4200,1979.0,3 - BSc/MSc,2974.0,1.0,1.0,-12.33,0.986653042305748,283.83,427.85,183.7,12.67,41.23
4200,4201,1989.0,2 - High School,5922.0,1.0,0.0,430.31,0.321121846484165,130.47,108.35,107.02,115.91,208.93
4201,4202,1984.0,1 - Basic,1666.0,3.0,1.0,78.02,0.908425852674246,3.78,702.35,197.26,103.02,118.58
4202,4203,1986.0,3 - BSc/MSc,7078.0,4.0,1.0,-25.0,1.0,210.04,147.8,147.14,79.46,116.8
4203,4204,1978.0,4 - PhD,5343.0,4.0,0.0,-28.33,1.00454148709836,357.4,167.8,186.48,-1.11,22.67
4204,4205,1991.0,3 - BSc/MSc,8207.0,4.0,0.0,180.04,0.792343528458578,152.25,476.75,277.83,66.68,13.89
4205,4206,1977.0,3 - BSc/MSc,3570.0,2.0,1.0,-96.7900000000001,1.09324345386534,141.47,216.15,330.95,76.57,4.78
4206,4207,1984.0,2 - High School,5938.0,4.0,1.0,156.7,0.748696457961634,360.18,196.15,152.25,8.78,5.67
4207,4208,1976.0,1 - Basic,2154.0,1.0,1.0,-104.57,1.05771839343097,33.45,996.85,162.81,105.91,79.57
4208,4209,1985.0,3 - BSc/MSc,7485.0,3.0,0.0,-36.5599999999999,1.01943902603081,244.38,28.35,282.83,13.78,25.34
4209,4210,1994.0,4 - PhD,4620.0,1.0,1.0,500.43,0.170670496874803,483.87,39.45,88.35,9.89,12.0
4210,4211,1981.0,1 - Basic,3970.0,1.0,1.0,492.33,0.2506373486297,367.18,126.7,157.03,31.45,8.0
4211,4212,1992.0,2 - High School,6082.0,4.0,0.0,126.14,0.820983559956413,168.03,327.85,245.27,43.12,60.01
4212,4213,1979.0,2 - High School,6830.0,4.0,0.0,-60.4499999999999,1.05410231365606,207.93,97.8,268.94,35.45,45.12
4213,4214,1983.0,2 - High School,1030.0,1.0,1.0,140.92,0.796229659195579,241.6,246.7,250.27,58.01,17.67
4214,4215,1977.0,2 - High School,4740.0,4.0,1.0,-53.5600000000001,1.04704177098432,343.51,38.9,180.48,15.67,28.56
4215,4216,1983.0,3 - BSc/MSc,5870.0,2.0,1.0,-6.44000000000005,0.971950187401765,355.51,73.35,214.15,-0.11,18.78
4216,4217,1991.0,3 - BSc/MSc,4211.0,1.0,1.0,54.79,0.880036685109454,390.74,88.9,163.03,15.78,6.67
4217,4218,1994.0,3 - BSc/MSc,6579.0,2.0,0.0,17.5599999999999,0.933673071828198,435.86,64.45,137.47,-6.0,9.89
4218,4219,1977.0,2 - High School,4533.0,1.0,1.0,-100.79,1.10020228195195,273.05,185.6,162.92,59.01,75.79
4219,4220,1995.0,3 - BSc/MSc,6550.0,3.0,1.0,-50.6700000000001,1.03972946201944,426.19,53.9,128.58,5.89,31.56
4220,4221,1978.0,3 - BSc/MSc,3363.0,4.0,1.0,199.5,0.665604146806482,175.81,101.7,320.17,53.01,20.67
4221,4222,1983.0,3 - BSc/MSc,3372.0,4.0,1.0,129.81,0.790491528176257,345.51,196.15,149.14,41.34,6.78
4222,4223,1982.0,2 - High School,7765.0,4.0,0.0,916.4,0.240610480123903,92.24,829.6,256.27,19.56,42.01
4223,4224,1995.0,2 - High School,3996.0,4.0,1.0,-198.59,1.23089917531258,228.82,202.25,147.14,74.57,99.02
4224,4225,1987.0,3 - BSc/MSc,3844.0,4.0,1.0,-16.11,0.985955766192733,368.29,50.0,205.04,8.89,0.78
4225,4226,1996.0,2 - High School,2610.0,3.0,1.0,-161.36,1.16026514973438,116.02,347.3,251.16,63.68,72.68
4226,4227,1994.0,3 - BSc/MSc,9018.0,3.0,0.0,448.88,0.485142490846471,211.93,425.65,234.6,11.89,36.34
4227,4228,1982.0,2 - High School,5372.0,1.0,1.0,495.32,0.172058238523351,498.76,34.45,78.57,12.89,3.78
4228,4229,1995.0,2 - High School,4776.0,1.0,1.0,-27.22,1.00349298256656,447.53,69.45,100.13,-1.11,19.56
4229,4230,1996.0,3 - BSc/MSc,5895.0,1.0,0.0,36.9000000000001,0.913629513869509,176.59,143.35,255.16,61.9,79.68
4230,4231,1989.0,3 - BSc/MSc,6733.0,1.0,0.0,-64.23,1.04020579463581,237.71,467.3,182.48,39.23,49.01
4231,4232,1981.0,3 - BSc/MSc,7888.0,3.0,0.0,-27.5500000000001,1.00283913779282,324.95,378.95,186.59,12.78,-5.11
4232,4233,1978.0,4 - PhD,7694.0,4.0,1.0,475.66,0.195390845975829,375.85,67.8,94.13,27.45,57.01
4233,4234,1993.0,2 - High School,4837.0,4.0,1.0,24.01,0.935864216917923,230.6,253.95,230.6,5.89,43.12
4234,4235,1995.0,2 - High School,7963.0,4.0,0.0,259.84,0.569598065880931,121.58,112.25,296.5,80.46,51.01
4235,4236,1993.0,4 - PhD,4460.0,4.0,1.0,425.21,0.226602762317048,468.31,8.9,105.02,8.89,-9.0
4236,4237,1983.0,2 - High School,7721.0,3.0,0.0,287.06,0.458868003051953,201.26,13.35,183.48,67.79,110.8
4237,4238,1994.0,1 - Basic,2470.0,4.0,1.0,-277.49,1.1683210559648,78.57,1110.2,58.79,39.34,213.15
4238,4239,1982.0,2 - High School,6912.0,4.0,0.0,484.66,0.315009945701844,247.49,210.05,192.26,52.12,42.12
4239,4240,1983.0,3 - BSc/MSc,3386.0,4.0,1.0,133.24,0.78330411919369,315.95,177.8,205.15,11.78,19.56
4240,4241,1981.0,4 - PhD,5320.0,4.0,1.0,-24.5400000000001,0.999190938511327,460.42,-0.55,106.91,-0.11,1.89
4241,4242,1978.0,3 - BSc/MSc,5790.0,2.0,1.0,448.31,0.220401238634866,484.09,23.9,72.57,10.78,15.78
4242,4243,1993.0,2 - High School,4554.0,3.0,1.0,-25.0,1.0,392.52,60.0,112.8,35.45,32.23
4243,4244,1981.0,3 - BSc/MSc,4477.0,2.0,1.0,52.1300000000001,0.881482505877472,406.41,98.35,153.14,-7.0,-0.11
4244,4245,1996.0,3 - BSc/MSc,9989.0,2.0,0.0,338.4,0.600048425617151,308.39,368.4,175.7,30.56,25.56
4245,4246,1997.0,3 - BSc/MSc,5252.0,4.0,1.0,501.2,0.230206565627012,431.97,94.45,146.36,10.89,-0.11
4246,4247,1988.0,3 - BSc/MSc,3967.0,4.0,1.0,-28.78,1.00616076667319,467.42,34.45,88.24,19.67,3.78
4247,4248,1978.0,2 - High School,3933.0,4.0,1.0,4.12,0.954397394136808,349.62,44.45,213.15,36.45,-5.11
4248,4249,1975.0,2 - High School,8494.0,2.0,0.0,83.0200000000002,0.910067270547489,222.82,780.15,83.35,105.91,8.89
4249,4250,1984.0,1 - Basic,1325.0,4.0,1.0,465.65,0.518748835247614,77.57,544.55,205.15,131.47,60.79
4250,4251,1993.0,4 - PhD,3827.0,4.0,1.0,410.64,0.32285692080516,447.64,92.8,105.91,-5.0,2.0
4251,4252,1989.0,4 - PhD,6400.0,1.0,1.0,-26.8900000000001,1.00302608194438,396.52,38.35,146.25,22.67,20.78
4252,4253,1978.0,3 - BSc/MSc,5487.0,1.0,1.0,-25.11,1.00018121911038,464.42,-5.0,118.91,18.78,9.89
4253,4254,1979.0,2 - High School,4865.0,3.0,1.0,-40.6700000000001,1.02628665369389,435.75,33.9,122.8,-6.0,9.67
4254,4255,1985.0,4 - PhD,2837.0,3.0,1.0,-25.0,1.0,385.96,137.8,141.36,32.34,15.78
